"ID.Incidente","Fecha.Incidente","Hora.Incidente","Colonia","Latitud.Emergencia","Longitud.Emergencia","Categoría","Delito./.Emergencia","Género"
"50105",45933,0.0484259259259259,"LAZARO CARDENAS (EL MEXE)",20.3196615428068,-99.1548117303064,"ASISTENCIA","RUIDO EXCESIVO","Masculino"
"31102",46015,0.245219907407407,"PASEOS DE LA PRADERA",19.7665825303677,-99.4272227070363,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Masculino"
"31113",45896,0.996828703703704,"ISSSTE",20.0470734870126,-98.6777727222628,"SEGURIDAD","PERSONA EXHIBICIONISTA","Sin Especificar"
"20108",45698,0.743229166666667,"SAN JUAN TILCUAUTLA",20.0395699140688,-98.8754795402803,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Masculino"
"30307",45898,0.426354166666667,"SIN COLONIA",20.2130672299447,-98.8587856154956,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"10310",45699,0.43875,"DON ANTONIO",20.0572132288618,-99.0035035135258,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Masculino"
"30907",45821,0.531851851851852,"CARBONERAS",20.0139612588999,-98.7758850964957,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"31101",46022,0.147719907407407,"REAL MADEIRA",20.016078014841,-98.9640051170222,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Femenino"
"30904",45661,0.961805555555556,"PASEOS DE LA PLATA",20.1215363586519,-98.83359857083,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30205",45915,0.894409722222222,"DON ANTONIO",19.8663392789514,-98.8781129066977,"SEGURIDAD","DETONACIÓN DE COHETES O FUEGOS ARTIFICIALES","Femenino"
"31001",45751,0.0297685185185185,"BOMINTZHA CENTRO",19.8926029486346,-99.3280439420842,"SEGURIDAD","ALLANAMIENTO DE MORADA","Masculino"
"30309",45949,0.237175925925926,"LA CUMBRE DE SAN LUCAS",20.5186138740844,-98.68535041672,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"30903",45771,0.0503703703703704,"EL LLANO (2A SECCION)",20.0747690470429,-99.3695626191405,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Masculino"
"31101",45829,0.875358796296296,"SANTA RITA",20.0790976220993,-98.3431648055324,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Sin Especificar"
"40107",45900,0.939247685185185,"EL PARAISO",20.1031089309056,-98.2218684630167,"SERVICIOS PÚBLICOS","CORTO CIRCUITO","Masculino"
"50301",45888,0.852280092592593,"CUAUHTEMOC",20.125218047824,-98.8044154426117,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"30907",45767,0.917233796296296,"REVOLUCION",19.9632104049887,-98.743539099823,"SEGURIDAD","PERSONA AGRESIVA","Sin Especificar"
"30307",45732,0.59025462962963,"TEPALZINGO",20.0242052184728,-98.2924965830818,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"10302",45922,0.719456018518519,"AMPLIACION ROJO GOMEZ",20.1545750007978,-98.4071315996774,"MEDICO","AMENAZA DE ABORTO","Femenino"
"10310",45720,0.873587962962963,"BARRIO DEL JUDIO",20.0402798349628,-98.7682260073971,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Sin Especificar"
"30502",45774,0.0802546296296296,"SAN ANTONIO EL DESMONTE",19.7835839207703,-98.8776862863668,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"30103",45922,0.680613425925926,"SIN COLONIA",19.9580085377388,-99.1987432281091,"SEGURIDAD","PERSONA TIRADA EN VÍA PÚBLICA","Masculino"
"10104",45825,0.0550231481481481,"SIN COLONIA",20.5873014552559,-98.5828719245936,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Masculino"
"10204",45997,0.372418981481482,"CIUDAD SAHAGUN",19.7388627600048,-98.6681879162954,"MEDICO","CAÍDA","Masculino"
"10316",45760,0.424699074074074,"PERIODISTA",20.2211056533424,-98.6502539438966,"MEDICO","OTROS INCIDENTES MÉDICOS CLINICOS","Masculino"
"50105",45731,0.00960648148148148,"EL LLANO (1A SECCION)",19.8816419101469,-99.3572621209684,"ASISTENCIA","RUIDO EXCESIVO","Masculino"
"10316",45875,0.7059375,"PROGRESO DE OBREGON CENTRO",20.1690036046817,-99.0567469744431,"MEDICO","OTROS INCIDENTES MÉDICOS CLINICOS","Sin Especificar"
"10103",45968,0.725405092592593,"JALTEPEC",20.150374500015,-98.4593857494083,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Femenino"
"10317",45860,0.364641203703704,"CENTRO PACHUCA DE SOTO",20.0946926431888,-98.7194356709511,"MEDICO","FALLECIDO DE CAUSA NATURAL","Femenino"
"50301",45904,0.774837962962963,"2 DE AGOSTO",20.1588308970051,-98.2979595433159,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"50301",45843,0.350509259259259,"HUAJOMULCO",20.0672332159553,-98.4397381335351,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"10107",45732,0.117013888888889,"ZONA PLATEADA",20.0172510837101,-98.8003585164018,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Femenino"
"30101",46001,0.452349537037037,"ROJO GOMEZ",19.7992665304012,-98.7042548174678,"SEGURIDAD","VEHÍCULO ABANDONADO","Masculino"
"50301",45855,0.55568287037037,"CESPEDES REFORMA",20.0564933657463,-98.9108837279994,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"30401",45695,0.00305555555555556,"REAL DE MINAS",20.3394010912201,-98.8207249069453,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"50301",45868,0.537314814814815,"SIN COLONIA",20.1894061379887,-98.9531041507782,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30204",45872,0.805706018518518,"PACHECO DE ALLENDE",20.3430146333422,-98.9894074836031,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Sin Especificar"
"10305",45701,0.665868055555556,"EL BORDO (BARRIO DEL BORDO)",20.2196656646221,-98.7789378353505,"MEDICO","DIFICULTAD RESPIRATORIA / URGENCIA RESPIRATORIA","Femenino"
"10103",45952,0.68587962962963,"PRADERAS DE VIRREYES",19.9864375232744,-98.6729194788638,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Femenino"
"10220",45680,0.647083333333333,"EL CARMEN",20.0125802046326,-99.0007910739304,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Sin Especificar"
"30606",45877,0.707627314814815,"VILLAS DEL SALITRE",19.9615133739823,-99.1896066770632,"SEGURIDAD","PERSONA DETENIDA","Masculino"
"30401",45715,0.434895833333333,"LA MORALEJA",20.0042505571957,-98.5655879186945,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30702",45747,0.491122685185185,"CENTRO 1 ER. CUADRO",19.9731447205475,-98.3143877776618,"SEGURIDAD","ACOSO U HOSTIGAMIENTO SEXUAL","Sin Especificar"
"30309",45966,0.559803240740741,"CAMPO DE GOLF",20.1878042606109,-98.8716658009183,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"31102",45787,0.543969907407407,"PERIODISTA",20.2597933416215,-98.7199309844638,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Femenino"
"10318",45941,0.880185185185185,"RINCONES DE LA HACIENDA",20.2523807488174,-98.3839396513348,"MEDICO","PERSONA EN CRISIS POR TRASTORNO MENTAL","Femenino"
"30446",45756,0.0928240740740741,"TEPEAPULCO CENTRO",19.8840402933503,-98.5781314421037,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Femenino"
"30407",45710,0.628125,"HACIENDAS DE TIZAYUCA",19.8555411639822,-98.9897800493843,"SEGURIDAD","EXTORSIÓN TELEFÓNICA","Masculino"
"30401",45802,0.529618055555556,"3RA DEMARCACION",20.2091359848761,-99.0013797562794,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"50104",45733,0.62318287037037,"TEPALZINGO",20.1992587463718,-98.4728719820216,"ASISTENCIA","FRAUDE","Masculino"
"20311",45658,0.617974537037037,"POXINDEJE DE MORELOS",20.2396329793501,-99.2321625059042,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30503",45677,0.0698726851851852,"AMPLIACION ROJO GOMEZ",20.0545973401686,-98.4888554220532,"SEGURIDAD","VIOLENCIA FAMILIAR","Masculino"
"10220",45823,0.731805555555556,"SAN CAYETANO EL BORDO",20.0907824019556,-98.7696408598083,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Sin Especificar"
"10104",45691,0.637199074074074,"SIN COLONIA",20.1101226517071,-98.1731093772666,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Femenino"
"10116",45862,0.823460648148148,"PARQUE DE POBLAMIENTO",20.0993739963447,-98.7624131902166,"MEDICO","ATROPELLAMIENTO","Femenino"
"30401",45711,0.712962962962963,"CESPEDES REFORMA",20.0770247908817,-98.5679830655282,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30414",45892,0.0344560185185185,"SAN JOSE ATLAN",20.3501251798354,-99.6427723688326,"SEGURIDAD","ROBO A CASA HABITACIÓN SIN VIOLENCIA","Sin Especificar"
"30503",45906,0.905393518518519,"LA PROVIDENCIA SIGLO XXI",20.32507900148,-98.8219524628439,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"30401",45994,0.70125,"CENTRO PACHUCA DE SOTO",20.0399520905414,-98.8418049868359,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"10311",45661,0.827789351851852,"CAMPO ALEGRE",20.0292174741689,-98.3501983332,"MEDICO","DOLOR ABDOMINAL / URGENCIA ABDOMINAL","Masculino"
"31112",45940,0.851932870370371,"DON ANTONIO",19.9194027011191,-98.8174341403707,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Sin Especificar"
"30309",45998,0.151539351851852,"SANTIAGO TLAPACOYA CENTRO",20.2051104988558,-98.8265199357171,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"30907",45846,0.826828703703704,"PUEBLO NUEVO",20.1982648029573,-98.64409972124,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30308",45788,0.839467592592593,"EL TINACO",20.3764331874185,-99.3323655135074,"SEGURIDAD","VEHÍCULO DESCOMPUESTO","Femenino"
"30401",45854,0.996643518518519,"TLAXCANGO",20.8784108731123,-98.81039119831,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30202",45803,0.871944444444444,"RAMOS ARIZPE",20.2182415614689,-98.7763459427337,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Femenino"
"30401",45979,0.949803240740741,"TEPEYACAPA",20.6199001114675,-98.8254897684935,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"10103",45973,0.865740740740741,"TELTIPAN DE JUAREZ",20.2200803368358,-99.300678500059,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Femenino"
"30309",45984,0.718055555555556,"EL PALMAR",20.2002558062645,-98.7068266917177,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"30204",45990,0.950173611111111,"SAN JUAN OTLAXPA",19.9974268745992,-99.3618174783718,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Sin Especificar"
"50105",45890,0.756944444444444,"CARBONERAS",19.9647302446952,-98.6705592810868,"ASISTENCIA","RUIDO EXCESIVO","Femenino"
"20110",45918,0.2978125,"FRACC SAUCILLO",20.0469345387043,-98.7598706921483,"PROTECCIÓN CIVIL","GASES TÓXICOS","Femenino"
"10104",45897,0.841111111111111,"PORTEZUELO",20.5622796729931,-99.4220337631265,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Sin Especificar"
"30414",45981,0.550393518518519,"CARBONERAS",20.2715049666269,-98.7473383632486,"SEGURIDAD","ROBO A CASA HABITACIÓN SIN VIOLENCIA","Masculino"
"30310",45693,0.495173611111111,"PERIODISTA",20.1966144009697,-98.7645386934411,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"20311",45725,0.319108796296296,"JOSE LOPEZ PORTILLO",20.142503601936,-98.7833312325738,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30446",45806,0.272534722222222,"JALPA",20.1196113205534,-99.2228489684585,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"31001",46004,0.74693287037037,"TULANCINGO CENTRO",20.0841167118748,-98.3463596978554,"SEGURIDAD","ALLANAMIENTO DE MORADA","Sin Especificar"
"30503",45978,0.899884259259259,"LA CANTERA",20.103687321672,-99.3435252089426,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"10204",45825,0.431597222222222,"CUBITOS",20.2338185553629,-98.6647972385293,"MEDICO","CAÍDA","Femenino"
"10104",45874,0.393842592592593,"VILLAS DE PACHUCA",19.9957511363898,-98.8132751677795,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Femenino"
"10310",45771,0.894699074074074,"SAN ANTONIO EL DESMONTE",19.9509411854195,-98.9898567551614,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Femenino"
"30904",45951,0.503344907407407,"JARDINES DEL SUR 1 RA. SECCION",19.8992854264987,-98.483308678524,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"20404",45927,0.00666666666666667,"SAN ANTONIO EL DESMONTE",19.9289832876858,-98.9241463210108,"PROTECCIÓN CIVIL","OTROS RESCATES","Sin Especificar"
"10307",45830,0.622800925925926,"CERRO CHIQUITO",20.3020879493052,-98.206105261809,"MEDICO","CONVULSIONES","Sin Especificar"
"30307",45814,0.100532407407407,"COLOSIO II",20.1567984168852,-98.8063723574887,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"20210",45836,0.34537037037037,"SANTIAGO TLAPACOYA CENTRO",20.0838189058553,-98.8430361835194,"PROTECCIÓN CIVIL","ÁRBOL CAÍDO O POR CAER","Femenino"
"30502",45771,0.9946875,"PUNTA AZUL",20.0584227614735,-98.8152887367414,"SEGURIDAD","VIOLENCIA DE PAREJA","Femenino"
"31103",45717,0.632974537037037,"LOS TEPETATES",20.0544866790168,-99.2783208432342,"SEGURIDAD","CONDUCTOR EBRIO","Masculino"
"30401",45944,0.980127314814815,"TLAZCANTITLA",20.8222388865072,-98.1588666202281,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30904",45769,0.0881481481481481,"SIN COLONIA",20.2798091325127,-99.8967141361462,"SEGURIDAD","PERSONA SOSPECHOSA","Masculino"
"30904",45859,0.55125,"NUEVA EX-HACIENDA DE APULCO",20.4256450238812,-98.5078224754875,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30310",45861,0.651284722222222,"SANTA GERTRUDIS",20.0554312064608,-98.6419835915916,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"10310",46018,0.395266203703704,"CUAUHTEMOC",20.1509400107021,-98.6698654573352,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Masculino"
"30309",45992,0.581909722222222,"CENTRO 1 ER. CUADRO",20.1906615988556,-98.410726446108,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Femenino"
"20403",45803,0.444201388888889,"16 DE ENERO (EL TESORO)",19.9036272190782,-99.4154708676082,"PROTECCIÓN CIVIL","RESCATE ANIMAL","Femenino"
"31101",45947,0.579259259259259,"EL TEZONTLE",20.0634744941141,-98.7626088201003,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Femenino"
"30903",45774,0.945763888888889,"PASEOS DE LA PRADERA",20.1946910528208,-98.9416813406288,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Femenino"
"10107",45971,0.558622685185185,"JAGUEY DE TELLEZ (ESTACION TELLEZ)",19.8697282548605,-98.938907124828,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Sin Especificar"
"20203",45800,0.431122685185185,"CARBONERAS",20.0815116697062,-98.8061558924065,"PROTECCIÓN CIVIL","ENJAMBRE DE ABEJAS","Femenino"
"20201",45920,0.755347222222222,"EL PUERTO LAZARO CARDENAS",20.222814705343,-98.9185258558504,"PROTECCIÓN CIVIL","CONTAMINACIÓN DE SUELO, AIRE Y AGUA","Femenino"
"30907",45677,0.927268518518518,"TAXHUADA",20.4064918781894,-99.1724575490777,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30907",45948,0.894224537037037,"EL REFUGIO (SALITRERA)",19.9767859278659,-99.3380495692304,"SEGURIDAD","PERSONA AGRESIVA","Sin Especificar"
"31112",45921,0.137210648148148,"EL BONDHO",20.3471101650058,-99.2268865441136,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Masculino"
"30446",45776,0.363634259259259,"AZOYATLA DE OCAMPO",20.0606256965522,-98.833799585078,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"30309",45696,0.247731481481482,"JULIAN VILLAGRAN",20.4585463178888,-99.0693465472037,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"30307",45763,0.103865740740741,"TLAXINACALPAN",19.9398208629649,-99.5213856504096,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Sin Especificar"
"30502",45793,0.608310185185185,"LOS HEROES TIZAYUCA",19.8235167653514,-99.0014684269648,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"30401",46006,0.939513888888889,"3RA DEMARCACION",20.2541702379058,-98.9547934281915,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30504",45765,0.121967592592593,"TIERRA PLAYA",20.9741171409756,-98.2678300924618,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Femenino"
"30503",45896,0.929166666666667,"EL MORO",20.2685541573104,-99.0029829101244,"SEGURIDAD","VIOLENCIA FAMILIAR","Sin Especificar"
"30907",45745,0.968738425925926,"CHIPOCO",20.9841028624947,-98.7060842301102,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"20110",45849,0.351458333333333,"ADOLFO LOPEZ MATEOS",20.1368961490787,-98.578752629549,"PROTECCIÓN CIVIL","GASES TÓXICOS","Femenino"
"31101",45914,0.0758796296296296,"ROJO LUGO",20.9662224687502,-98.5513960024,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Femenino"
"30414",45816,0.37037037037037,"15 DE SEPTIEMBRE 1RA SECCION",20.2621734355823,-98.6109931671385,"SEGURIDAD","ROBO A CASA HABITACIÓN SIN VIOLENCIA","Masculino"
"30103",45713,0.56125,"CENTRO PACHUCA DE SOTO",20.2312459074108,-98.7408431868015,"SEGURIDAD","PERSONA TIRADA EN VÍA PÚBLICA","Femenino"
"30907",45936,0.774826388888889,"SANTA JULIA",20.0307567755031,-98.7307399445318,"SEGURIDAD","PERSONA AGRESIVA","Sin Especificar"
"20311",45899,0.86287037037037,"HACIENDA MARGARITA",20.2269435743625,-98.5534310000551,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30307",45733,0.886828703703704,"PARQUE INDUSTRIAL ATITALAQUIA",19.8198835759052,-99.2496410173586,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"20311",45886,0.876053240740741,"SIN COLONIA",20.3505524403736,-98.6104287745271,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"31001",45836,0.484826388888889,"AMPLIACION ROJO GOMEZ",19.913120325725,-98.4767276693229,"SEGURIDAD","ALLANAMIENTO DE MORADA","Masculino"
"30401",45743,0.0707407407407407,"SIN COLONIA",20.5244532308945,-98.8410243371577,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"50301",45949,0.535960648148148,"IXTLAHUACO",20.8050104443467,-98.8090913464253,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"31105",46022,0.118460648148148,"CHIMALPA TLALAYOTE",19.649306668708,-98.3972365492835,"SEGURIDAD","CONSUMO DE DROGAS EN VÍA PÚBLICA","Sin Especificar"
"30503",45788,0.391064814814815,"EL MIRADOR",20.0686073774211,-98.325771402011,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"10315",45906,0.849861111111111,"SIN COLONIA",19.9225361221401,-98.8999532214596,"MEDICO","INTOXICACIÓN / SOBREDOSIS / ENVENENAMIENTO POR SUSTANCIAS","Sin Especificar"
"30903",45737,0.967939814814815,"VILLAS DE PACHUCA",19.8139763994159,-98.8610698514262,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Masculino"
"31101",45732,0.657222222222222,"AHUEHUETITLA",20.1218415603785,-98.4297996934048,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Femenino"
"30401",45978,0.351550925925926,"LOS PINOS 2 DA. SECCION",20.0604901641772,-98.2802175831769,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30309",45991,0.53931712962963,"ZAPOTLAN DE JUAREZ CENTRO",19.7730009946532,-98.8224443636049,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"50301",45678,0.788032407407407,"SAN JUAN SOLIS",20.2308007519275,-99.0323207750712,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"31112",45819,0.943310185185185,"PRI REVOLUCION",19.6484083034389,-98.6774977537014,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"10103",45764,0.0796643518518518,"EL PEDREGAL DE SAN JOSE",20.0345015106342,-98.5672155500812,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Femenino"
"30907",45955,0.991747685185185,"TIZAYUCA CENTRO",20.0034600908617,-99.0141238649745,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30310",45876,0.594247685185185,"SAN CAYETANO EL BORDO",20.161281675296,-98.598591800523,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30307",45715,0.0271296296296296,"EL LLANO (2A SECCION)",20.0705547919786,-99.2579047523226,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"30503",45814,0.973425925925926,"LAS PALMITAS",19.9445572263879,-98.8348390344579,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"20103",46008,0.657303240740741,"RENACIMIENTO",20.1810860541397,-98.7918968632839,"PROTECCIÓN CIVIL","ANIMAL PELIGROSO","Femenino"
"50104",45745,0.870347222222222,"JARDINES DE COLOSIO",20.1593744812529,-98.811814330394,"ASISTENCIA","FRAUDE","Femenino"
"50102",46012,0.799236111111111,"PROGRESO DE OBREGON CENTRO",20.2284875205821,-99.0742019543531,"ASISTENCIA","TENTATIVA DE ROBO","Masculino"
"10303",45753,0.409803240740741,"JUAN C. DORIA",19.9884508723624,-98.8512496818321,"MEDICO","URGENCIA EN PACIENTE EMBARAZADA","Masculino"
"10107",46011,0.89255787037037,"LA SALIDA",19.8831822847992,-98.6607577891575,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Femenino"
"30907",45849,0.833773148148148,"LAS PLAZAS",19.781799709191,-99.0227409236108,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"20303",45890,0.885266203703704,"EL JAGUEY",20.4788504466853,-99.5303042062904,"PROTECCIÓN CIVIL","INCENDIO DE VEHÍCULO","Masculino"
"20311",45760,0.613726851851852,"SAN JOSE CALTENGO",20.1701211092608,-98.3476629024425,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Sin Especificar"
"30907",45946,0.414583333333333,"SANTIAGO TLAPACOYA CENTRO",20.3145331429923,-98.8977581029141,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"50301",45926,0.664155092592593,"TLACPAC",20.101235438638,-98.2653359449541,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30503",45891,0.211585648148148,"COLINAS DE PLATA",20.2190416345662,-98.7815375799027,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"30430",45921,0.682581018518518,"TULANCINGO CENTRO",19.9250899871349,-98.3371911887293,"SEGURIDAD","ROBO DE VEHÍCULO PARTICULAR SIN VIOLENCIA","Femenino"
"20108",45822,0.357175925925926,"COLINAS DE PLATA",20.1085968654072,-98.6136993971707,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Sin Especificar"
"30907",45997,0.0379513888888889,"LOMA BONITA",19.8510560934246,-98.4677007506214,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"31101",45666,0.261493055555556,"LAS CRUCES",20.3592338583056,-99.1381289457228,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Sin Especificar"
"31101",45794,0.63625,"JARDIN COLON",20.1191522301698,-98.8158050362244,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Sin Especificar"
"30407",45936,0.724548611111111,"LOS HEROES TIZAYUCA",19.8132194754209,-98.9278072434746,"SEGURIDAD","EXTORSIÓN TELEFÓNICA","Masculino"
"10308",45904,0.227789351851852,"MILITAR",20.0984985805534,-98.7283315070743,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"30904",45910,0.288356481481481,"PASEOS DE CHAVARRIA",20.0942431093965,-98.8117973975543,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"30907",45914,0.00545138888888889,"EL PEDREGAL",19.9543106803202,-98.9760065703127,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"50303",45935,0.490277777777778,"EPAZOYUCAN CENTRO",20.0212364965161,-98.5678890949935,"ASISTENCIA","MALTRATO DE ANIMALES","Femenino"
"10220",45878,0.828634259259259,"EL PORVENIR",20.2688357538993,-98.6812641244,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Masculino"
"30310",45988,0.778101851851852,"EL ARBOLITO",20.1609141145202,-98.6048243968677,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"30401",45859,0.575601851851852,"SAN FELIPE ORIZATLAN CENTRO",21.3201773866193,-98.4770816847844,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"20311",45792,0.494907407407407,"PLASENTON",20.2139712383336,-98.2397699479779,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30502",45999,0.630300925925926,"NOXTONGO PRIMERA SECCION",19.9289160111708,-99.3702450447973,"SEGURIDAD","VIOLENCIA DE PAREJA","Masculino"
